CLI_CONFIG_ID,RELEASE_CONFIG_ID,FW_TYPE,TITLE,FLASH_VENDOR,FLASH_GEOMETRY,FLASH_TYPE,FLASH_PN,PACKAGE_TYPE,PACKAGE_COUNT,PACKAGE_DENSITY,PACKAGE_DIE_COUNT,CAPACITY_RAW,CAPACITY_USER,512_LBA_COUNT,512+DIF_LBA_COUNT,520_LBA_COUNT,524_LBA_COUNT,528_LBA_COUNT,4096_LBA_COUNT,4096+DIF_LBA_COUNT,NON_512BYTE_SECTOR_SIZE,RAISE_ON,VERSION_DEMO,VERSION_RELEASE,TOPO_ID,SATA_SPEED,WRITE_IOPS,FW_FUSE,INDUSTRIAL_FEATURES,CLI_BUILD_ID,RELEASE_BUILD_ID,VALID_FLAG,RELEASE_STATUS,FW_WORKSHEET,VALIDATED,ASIC_SUPPORT
C22198,22198,SF-2281,SF-2281 32GB Toshiba32 MLC LGA 4xTH58NVG6D2FLA49 (RAISE OFF),Toshiba,32,MLC,TH58NVG6D2FLA49,LGA,4,64,DDP,32,32,62533296,,,,,,,No,No,MP1p1,TBD,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00743,PP-R00743,Y,External,Universal,0,B01
C22199,22199,SF-2281,SF-2281 25GB Toshiba32 MLC LGA 4xTH58NVG6D2FLA49,Toshiba,32,MLC,TH58NVG6D2FLA49,LGA,4,64,DDP,32,25,48858768,,,,,,,No,Yes,MP1p1,TBD,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00743,PP-R00743,Y,External,Universal,0,B01
C22200,22200,SF-2281,SF-2281 64GB Toshiba32 MLC LGA 8xTH58NVG6D2FLA49 (RAISE OFF),Toshiba,32,MLC,TH58NVG6D2FLA49,LGA,8,64,DDP,64,64,125045424,,,,,,,No,No,MP1p1,TBD,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00744,PP-R00744,Y,External,Universal,0,B01
C22201,22201,SF-2281,SF-2281 60GB Toshiba32 MLC LGA 8xTH58NVG6D2FLA49,Toshiba,32,MLC,TH58NVG6D2FLA49,LGA,8,64,DDP,64,60,117231408,,,,,,,No,Yes,MP1p1,TBD,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00744,PP-R00744,Y,External,Universal,0,B01
C22202,22202,SF-2281,SF-2281 64GB Toshiba32 MLC LGA 4xTH58NVG7D2FLA89 (RAISE OFF),Toshiba,32,MLC,TH58NVG7D2FLA89,LGA,4,128,QDP,64,64,125045424,,,,,,,No,No,MP1p1,TBD,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00744,PP-R00744,Y,External,Universal,0,B01
C22203,22203,SF-2281,SF-2281 60GB Toshiba32 MLC LGA 4xTH58NVG7D2FLA89,Toshiba,32,MLC,TH58NVG7D2FLA89,LGA,4,128,QDP,64,60,117231408,,,,,,,No,Yes,MP1p1,TBD,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00744,PP-R00744,Y,External,Universal,0,B01
C22204,22204,SF-2281,SF-2281 128GB Toshiba32 MLC LGA 8xTH58NVG7D2FLA89 (RAISE OFF),Toshiba,32,MLC,TH58NVG7D2FLA89,LGA,8,128,QDP,128,128,250069680,,,,,,,No,No,MP1p1,TBD,2Q-4C-1D-4L,6,20000,FC00,No,PP-C00745,PP-R00745,Y,External,Universal,0,B01
C22205,22205,SF-2281,SF-2281 120GB Toshiba32 MLC LGA 8xTH58NVG7D2FLA89,Toshiba,32,MLC,TH58NVG7D2FLA89,LGA,8,128,QDP,128,120,234441648,,,,,,,No,Yes,MP1p1,TBD,2Q-4C-1D-4L,6,20000,FC00,No,PP-C00745,PP-R00745,Y,External,Universal,0,B01
C22206,22206,SF-2281,SF-2281 256GB Toshiba32 MLC LGA 16xTH58NVG7D2FLA89 (RAISE OFF),Toshiba,32,MLC,TH58NVG7D2FLA89,LGA,16,128,QDP,256,256,500118192,,,,,,,No,No,MP1p1,TBD,2Q-8C-1D-4L,6,20000,FC00,No,PP-C00746,PP-R00746,Y,External,Universal,0,B01
C22207,22207,SF-2281,SF-2281 240GB Toshiba32 MLC LGA 16xTH58NVG7D2FLA89,Toshiba,32,MLC,TH58NVG7D2FLA89,LGA,16,128,QDP,256,240,468862128,,,,,,,No,Yes,MP1p1,TBD,2Q-8C-1D-4L,6,20000,FC00,No,PP-C00746,PP-R00746,Y,External,Universal,0,B01
C22208,22208,SF-2281,SF-2281 128GB Toshiba32 MLC LGA 4xTH58NVG8D2FLA89 (RAISE OFF),Toshiba,32,MLC,TH58NVG8D2FLA89,LGA,4,256,8DP,128,128,250069680,,,,,,,No,No,MP1p1,TBD,2Q-2C-2D-4L,6,20000,FC00,No,PP-C00747,PP-R00747,Y,External,Universal,0,B01
C22209,22209,SF-2281,SF-2281 120GB Toshiba32 MLC LGA 4xTH58NVG8D2FLA89,Toshiba,32,MLC,TH58NVG8D2FLA89,LGA,4,256,8DP,128,120,234441648,,,,,,,No,Yes,MP1p1,TBD,2Q-2C-2D-4L,6,20000,FC00,No,PP-C00747,PP-R00747,Y,External,Universal,0,B01
C22210,22210,SF-2281,SF-2281 256GB Toshiba32 MLC LGA 8xTH58NVG8D2FLA89 (RAISE OFF),Toshiba,32,MLC,TH58NVG8D2FLA89,LGA,8,256,8DP,256,256,500118192,,,,,,,No,No,MP1p1,TBD,2Q-4C-2D-4L,6,20000,FC00,No,PP-C00748,PP-R00748,Y,External,Universal,0,B01
C22211,22211,SF-2281,SF-2281 240GB Toshiba32 MLC LGA 8xTH58NVG8D2FLA89,Toshiba,32,MLC,TH58NVG8D2FLA89,LGA,8,256,8DP,256,240,468862128,,,,,,,No,Yes,MP1p1,TBD,2Q-4C-2D-4L,6,20000,FC00,No,PP-C00748,PP-R00748,Y,External,Universal,0,B01
C22212,22212,SF-2281,SF-2281 90GB Micron25 MLC TSOP 12xMT29F64G08CBAABWP (RAISE OFF),Micron,25,MLC,MT29F64G08CBAABWP,TSOP,12,64,SDP,96,90,175836528,,,,,,,No,No,MP1,MP1,2Q-2C-1D-3L-S,6,20000,FC00,No,PP-C00750,PP-R00750,Y,External,Universal,2,B01
C22213,22213,SF-2281,SF-2281 180GB Micron25 MLC TSOP 12xMT29F128G08CFAABWP,Micron,25,MLC,MT29F128G08CFAABWP,TSOP,12,128,DDP,192,180,351651888,,,,,,,No,Yes,MP1,MP1,2Q-4C-1D-3L-S,6,20000,FC00,No,PP-C00498,PP-R00498,Y,External,Universal,2,B01
C22214,22214,SF-2281,SF-2281 64GB Micron25 MLC TSOP 8xMT29F64G08CBAAAWP (RAISE OFF),Micron,25,MLC,MT29F64G08CBAAAWP,TSOP,8,64,SDP,64,64,125045424,,,,,,,No,No,MP1p1,TBD,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00751,PP-R00751,Y,External,Universal,0,B01
C22215,22215,SF-2281,SF-2281 55GB Intel25 ccMLC TSOP 8xJS29F64G08ACME2,Intel,25,ccMLC,JS29F64G08ACME2,TSOP,8,64,SDP,64,55,107463888,,,,,,,No,Yes,MP1p1,MP1p1,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00422,PP-R00422,Y,External,Universal,2,B01
C22216,22216,SF-2281,SF-2281 120GB Intel25 ccMLC TSOP 16xJS29F64G08ACME2,Intel,25,ccMLC,JS29F64G08ACME2,TSOP,16,64,SDP,128,120,234441648,,,,,,,No,Yes,MP1p1,MP1p1,2Q-2C-1D-4L-S,6,20000,FC00,No,PP-C00488,PP-R00488,Y,External,Universal,2,B01
C22217,22217,SF-2281,SF-2281 120GB Intel25 ccMLC TSOP 8xJS29F16B08CCME2,Intel,25,ccMLC,JS29F16B08CCME2,TSOP,8,128,DDP,128,120,234441648,,,,,,,No,Yes,MP1p1,MP1p1,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00426,PP-R00426,Y,External,Universal,2,B01
C22218,22218,SF-2281,SF-2281 256GB Intel25 ccMLC TSOP 16xJS29F16B08CCME2 (RAISE OFF),Intel,25,ccMLC,JS29F16B08CCME2,TSOP,16,128,DDP,256,256,500118192,,,,,,,No,No,MP1p1,MP1p1,2Q-4C-1D-4L-S,6,20000,FC00,No,PP-C00490,PP-R00490,Y,External,Universal,2,B01
C22219,22219,SF-2281,SF-2281 55GB Intel25 MLC TSOP 8xJS29F64G08AAME1,Intel,25,MLC,JS29F64G08AAME1,TSOP,8,64,SDP,64,55,107463888,,,,,,,No,Yes,MP1p1,TBD,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00689,PP-R00689,Y,External,Universal,0,B01
C22220,22220,SF-2281,SF-2281 60GB Micron25 MLC TSOP 16xMT29F32G08CBACAWP,Micron,25,MLC,MT29F32G08CBACAWP,TSOP,16,32,SDP,64,60,117231408,,,,,,,No,Yes,MP1p1,TBD,2Q-2C-1D-4L-S,6,20000,FC00,No,PP-C00755,PP-R00755,Y,External,Universal,0,B01
C22221,22221,SF-2281,SF-2281 55GB Intel25 eMLC BGA 4xPF29F16B16MCME1,Intel,25,eMLC,PF29F16B16MCME1,BGA,4,128,DDP,64,55,107463888,,,,,,,No,Yes,MP1p1,MP2,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00765,PP-R00765,Y,External,Universal,0,B01
C22222,22222,SF-2281,SF-2281 80GB Intel25 eMLC BGA 6xPF29F16B16MCME1,Intel,25,eMLC,PF29F16B16MCME1,BGA,6,128,DDP,96,80,156301488,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-1D-3L,6,20000,FC00,No,PP-C00766,PP-R00766,Y,External,Universal,0,B01
C22223,22223,SF-2281,SF-2281 120GB Intel25 eMLC BGA 8xPF29F16B16MCME1,Intel,25,eMLC,PF29F16B16MCME1,BGA,8,128,DDP,128,120,234441648,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00767,PP-R00767,Y,External,Universal,0,B01
C22224,22224,SF-2281,SF-2281 180GB Intel25 eMLC BGA 12xPF29F16B16MCME1,Intel,25,eMLC,PF29F16B16MCME1,BGA,12,128,DDP,192,180,351651888,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L-S,6,20000,FC00,No,PP-C00768,PP-R00768,Y,External,Universal,0,B01
C22225,22225,SF-2281,SF-2281 240GB Intel25 eMLC BGA 16xPF29F16B16MCME1,Intel,25,eMLC,PF29F16B16MCME1,BGA,16,128,DDP,256,240,468862128,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-4L-S,6,20000,FC00,No,PP-C00769,PP-R00769,Y,External,Universal,0,B01
C22226,22226,SF-2281,SF-2281 120GB Intel25 eMLC BGA 4xPF29F32B16NCME1,Intel,25,eMLC,PF29F32B16NCME1,BGA,4,256,QDP,128,120,234441648,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00767,PP-R00767,Y,External,Universal,0,B01
C22227,22227,SF-2281,SF-2281 180GB Intel25 eMLC BGA 6xPF29F32B16NCME1,Intel,25,eMLC,PF29F32B16NCME1,BGA,6,256,QDP,192,180,351651888,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-3L,6,20000,FC00,No,PP-C00770,PP-R00770,Y,External,Universal,0,B01
C22228,22228,SF-2281,SF-2281 240GB Intel25 eMLC BGA 8xPF29F32B16NCME1,Intel,25,eMLC,PF29F32B16NCME1,BGA,8,256,QDP,256,240,468862128,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-1D-4L,6,20000,FC00,No,PP-C00771,PP-R00771,Y,External,Universal,0,B01
C22229,22229,SF-2281,SF-2281 360GB Intel25 eMLC BGA 12xPF29F32B16NCME1,Intel,25,eMLC,PF29F32B16NCME1,BGA,12,256,QDP,384,360,703282608,,,,,,,No,Yes,MP1p1,MP2,2Q-8C-1D-3L,6,20000,FC00,No,PP-C00772,PP-R00772,Y,External,Universal,0,B01
C22230,22230,SF-2281,SF-2281 480GB Intel25 eMLC BGA 16xPF29F32B16NCME1,Intel,25,eMLC,PF29F32B16NCME1,BGA,16,256,QDP,512,480,937703088,,,,,,,No,Yes,MP1p1,MP2,2Q-8C-1D-4L,6,20000,FC00,No,PP-C00773,PP-R00773,Y,External,Universal,0,B01
C22231,22231,SF-2281,SF-2281 64GB Intel25 eMLC BGA 4xPF29F16B16MCME1 (RAISE OFF),Intel,25,eMLC,PF29F16B16MCME1,BGA,4,128,DDP,64,64,125045424,,,,,,,No,No,MP1p1,MP2,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00765,PP-R00765,Y,External,Universal,0,B01
C22232,22232,SF-2281,SF-2281 96GB Intel25 eMLC BGA 6xPF29F16B16MCME1 (RAISE OFF),Intel,25,eMLC,PF29F16B16MCME1,BGA,6,128,DDP,96,96,187557552,,,,,,,No,No,MP1p1,MP2,2Q-2C-1D-3L,6,20000,FC00,No,PP-C00766,PP-R00766,Y,External,Universal,0,B01
C22233,22233,SF-2281,SF-2281 128GB Intel25 eMLC BGA 8xPF29F16B16MCME1 (RAISE OFF),Intel,25,eMLC,PF29F16B16MCME1,BGA,8,128,DDP,128,128,250069680,,,,,,,No,No,MP1p1,MP2,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00767,PP-R00767,Y,External,Universal,0,B01
C22234,22234,SF-2281,SF-2281 180GB Intel25 eMLC BGA 12xPF29F16B16MCME1 (RAISE OFF),Intel,25,eMLC,PF29F16B16MCME1,BGA,12,128,DDP,192,180,351651888,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-3L-S,6,20000,FC00,No,PP-C00768,PP-R00768,Y,External,Universal,0,B01
C22235,22235,SF-2281,SF-2281 256GB Intel25 eMLC BGA 16xPF29F16B16MCME1 (RAISE OFF),Intel,25,eMLC,PF29F16B16MCME1,BGA,16,128,DDP,256,256,500118192,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-4L-S,6,20000,FC00,No,PP-C00769,PP-R00769,Y,External,Universal,0,B01
C22236,22236,SF-2281,SF-2281 128GB Intel25 eMLC BGA 4xPF29F32B16NCME1 (RAISE OFF),Intel,25,eMLC,PF29F32B16NCME1,BGA,4,256,QDP,128,128,250069680,,,,,,,No,No,MP1p1,MP2,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00767,PP-R00767,Y,External,Universal,0,B01
C22237,22237,SF-2281,SF-2281 180GB Intel25 eMLC BGA 6xPF29F32B16NCME1 (RAISE OFF),Intel,25,eMLC,PF29F32B16NCME1,BGA,6,256,QDP,192,180,351651888,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-3L,6,20000,FC00,No,PP-C00770,PP-R00770,Y,External,Universal,0,B01
C22238,22238,SF-2281,SF-2281 256GB Intel25 eMLC BGA 8xPF29F32B16NCME1 (RAISE OFF),Intel,25,eMLC,PF29F32B16NCME1,BGA,8,256,QDP,256,256,500118192,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-4L,6,20000,FC00,No,PP-C00771,PP-R00771,Y,External,Universal,0,B01
C22239,22239,SF-2281,SF-2281 360GB Intel25 eMLC BGA 12xPF29F32B16NCME1 (RAISE OFF),Intel,25,eMLC,PF29F32B16NCME1,BGA,12,256,QDP,384,360,703282608,,,,,,,No,No,MP1p1,MP2,2Q-8C-1D-3L,6,20000,FC00,No,PP-C00772,PP-R00772,Y,External,Universal,0,B01
C22240,22240,SF-2281,SF-2281 512GB Intel25 eMLC BGA 16xPF29F32B16NCME1 (RAISE OFF),Intel,25,eMLC,PF29F32B16NCME1,BGA,16,256,QDP,512,512,1000215216,,,,,,,No,No,MP1p1,MP2,2Q-8C-1D-4L,6,20000,FC00,No,PP-C00773,PP-R00773,Y,External,Universal,0,B01
C22241,22241,SF-2281,SF-2281 60GB Micron25 MLC TSOP 16xMT29F32G08CBACAWP (RAISE OFF),Micron,25,MLC,MT29F32G08CBACAWP,TSOP,16,32,SDP,64,60,117231408,,,,,,,No,No,MP1p1,TBD,2Q-2C-1D-4L-S,6,20000,FC00,No,PP-C00755,PP-R00755,Y,External,Universal,0,B01
C22242,22242,SF-2281,SF-2281 32GB Intel25 SLC BGA 4xPF29F64G16MCNE1 (RAISE OFF),Intel,25,SLC,PF29F64G16MCNE1,BGA,4,64,DDP,32,32,62533296,,,,,,,No,No,MP1p1,MP2,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00798,PP-R00798,Y,External,Universal,0,B01
C22243,22243,SF-2281,SF-2281 48GB Intel25 SLC BGA 6xPF29F64G16MCNE1 (RAISE OFF),Intel,25,SLC,PF29F64G16MCNE1,BGA,6,64,DDP,48,48,93789360,,,,,,,No,No,MP1p1,MP2,2Q-2C-1D-3L,6,20000,FC00,No,PP-C00799,PP-R00799,Y,External,Universal,0,B01
C22244,22244,SF-2281,SF-2281 64GB Intel25 SLC BGA 8xPF29F64G16MCNE1 (RAISE OFF),Intel,25,SLC,PF29F64G16MCNE1,BGA,8,64,DDP,64,64,125045424,,,,,,,No,No,MP1p1,MP2,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00800,PP-R00800,Y,External,Universal,0,B01
C22245,22245,SF-2281,SF-2281 96GB Intel25 SLC BGA 12xPF29F64G16MCNE1 (RAISE OFF),Intel,25,SLC,PF29F64G16MCNE1,BGA,12,64,DDP,96,96,187557552,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-3L,6,20000,FC00,No,PP-C00801,PP-R00801,Y,External,Universal,0,B01
C22246,22246,SF-2281,SF-2281 128GB Intel25 SLC BGA 16xPF29F64G16MCNE1 (RAISE OFF),Intel,25,SLC,PF29F64G16MCNE1,BGA,16,64,DDP,128,128,250069680,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-4L,6,20000,FC00,No,PP-C00802,PP-R00802,Y,External,Universal,0,B01
C22247,22247,SF-2281,SF-2281 64GB Intel25 SLC BGA 4xPF29F16B16NCNE1 (RAISE OFF),Intel,25,SLC,PF29F16B16NCNE1,BGA,4,128,QDP,64,64,125045424,,,,,,,No,No,MP1p1,MP2,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00800,PP-R00800,Y,External,Universal,0,B01
C22248,22248,SF-2281,SF-2281 96GB Intel25 SLC BGA 6xPF29F16B16NCNE1 (RAISE OFF),Intel,25,SLC,PF29F16B16NCNE1,BGA,6,128,QDP,96,96,187557552,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-3L,6,20000,FC00,No,PP-C00803,PP-R00803,Y,External,Universal,0,B01
C22249,22249,SF-2281,SF-2281 128GB Intel25 SLC BGA 8xPF29F16B16NCNE1 (RAISE OFF),Intel,25,SLC,PF29F16B16NCNE1,BGA,8,128,QDP,128,128,250069680,,,,,,,No,No,MP1p1,MP2,2Q-4C-1D-4L,6,20000,FC00,No,PP-C00804,PP-R00804,Y,External,Universal,0,B01
C22250,22250,SF-2281,SF-2281 32GB Toshiba24 MLC BGA 2xTH58TEG7D2HBA4C (RAISE OFF),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,2,128,DDP,32,32,62533296,,,,,,,No,No,MP3,MP3,1Q-1C-1D-4L,6,20000,FC00,No,PP-C00877,PP-R00877,Y,External,Universal,0,B01
C22251,22251,SF-2281,SF-2281 55GB Toshiba24 MLC BGA 4xTH58TEG7D2HBA4C,Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,4,128,DDP,64,55,107463888,,,,,,,No,Yes,MP3,MP3,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00880,PP-R00880,Y,External,Universal,0,B01
C22252,22252,SF-2281,SF-2281 64GB Toshiba24 MLC BGA 4xTH58TEG7D2HBA4C (RAISE OFF),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,4,128,DDP,64,64,125045424,,,,,,,No,No,MP3,MP3,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00880,PP-R00880,Y,External,Universal,0,B01
C22253,22253,SF-2281,SF-2281 120GB Toshiba24 MLC BGA 8xTH58TEG7D2HBA4C,Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,8,128,DDP,128,120,234441648,,,,,,,No,Yes,MP3,MP3,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00882,PP-R00882,Y,External,Universal,0,B01
C22254,22254,SF-2281,SF-2281 128GB Toshiba24 MLC BGA 8xTH58TEG7D2HBA4C (RAISE OFF),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,8,128,DDP,128,128,250069680,,,,,,,No,No,MP3,MP3,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00882,PP-R00882,Y,External,Universal,0,B01
C22255,22255,SF-2281,SF-2281 240GB Toshiba24 MLC BGA 16xTH58TEG7D2HBA4C,Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,16,128,DDP,256,240,468862128,,,,,,,No,Yes,MP3,MP3,2Q-4C-1D-4L-S,6,20000,FC00,No,PP-C00888,PP-R00888,Y,External,Universal,0,B01
C22256,22256,SF-2281,SF-2281 256GB Toshiba24 MLC BGA 16xTH58TEG7D2HBA4C (RAISE OFF),Toshiba,24,MLC,TH58TEG7D2HBA4C,BGA,16,128,DDP,256,256,500118192,,,,,,,No,No,MP3,MP3,2Q-4C-1D-4L-S,6,20000,FC00,No,PP-C00888,PP-R00888,Y,External,Universal,0,B01
C22257,22257,SF-2281,SF-2281 55GB Toshiba24 MLC BGA 2xTH58TEG8D2HBA8C,Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,2,256,QDP,64,55,107463888,,,,,,,No,Yes,MP3,MP3,1Q-2C-1D-4L,6,20000,FC00,No,PP-C00878,PP-R00878,Y,External,Universal,0,B01
C22258,22258,SF-2281,SF-2281 64GB Toshiba24 MLC BGA 2xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,2,256,QDP,64,64,125045424,,,,,,,No,No,MP3,MP3,1Q-2C-1D-4L,6,20000,FC00,No,PP-C00878,PP-R00878,Y,External,Universal,0,B01
C22259,22259,SF-2281,SF-2281 120GB Toshiba24 MLC BGA 4xTH58TEG8D2HBA8C,Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,4,256,QDP,128,120,234441648,,,,,,,No,Yes,MP3,MP3,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00882,PP-R00882,Y,External,Universal,0,B01
C22260,22260,SF-2281,SF-2281 128GB Toshiba24 MLC BGA 4xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,4,256,QDP,128,128,250069680,,,,,,,No,No,MP3,MP3,2Q-2C-1D-4L,6,20000,FC00,No,PP-C00882,PP-R00882,Y,External,Universal,0,B01
C22261,22261,SF-2281,SF-2281 240GB Toshiba24 MLC BGA 8xTH58TEG8D2HBA8C,Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,8,256,QDP,256,240,468862128,,,,,,,No,Yes,MP3,MP3,2Q-4C-1D-4L,6,20000,FC00,No,PP-C00886,PP-R00886,Y,External,Universal,0,B01
C22262,22262,SF-2281,SF-2281 256GB Toshiba24 MLC BGA 8xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,8,256,QDP,256,256,500118192,,,,,,,No,No,MP3,MP3,2Q-4C-1D-4L,6,20000,FC00,No,PP-C00886,PP-R00886,Y,External,Universal,0,B01
C22263,22263,SF-2281,SF-2281 480GB Toshiba24 MLC BGA 16xTH58TEG8D2HBA8C,Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,16,256,QDP,512,480,937703088,,,,,,,No,Yes,MP3,MP3,2Q-8C-1D-4L,6,20000,FC00,No,PP-C00891,PP-R00891,Y,External,Universal,0,B01
C22264,22264,SF-2281,SF-2281 512GB Toshiba24 MLC BGA 16xTH58TEG8D2HBA8C (RAISE OFF),Toshiba,24,MLC,TH58TEG8D2HBA8C,BGA,16,256,QDP,512,512,1000215216,,,,,,,No,No,MP3,MP3,2Q-8C-1D-4L,6,20000,FC00,No,PP-C00891,PP-R00891,Y,External,Universal,0,B01
C22265,22265,SF-2281,SF-2281 120GB Toshiba24 MLC BGA 2xTH58TEG9D2HBA89,Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,2,512,8DP,128,120,234441648,,,,,,,No,Yes,MP3,MP3,1Q-2C-2D-4L,6,20000,FC00,No,PP-C00879,PP-R00879,Y,External,Universal,0,B01
C22266,22266,SF-2281,SF-2281 128GB Toshiba24 MLC BGA 2xTH58TEG9D2HBA89 (RAISE OFF),Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,2,512,8DP,128,128,250069680,,,,,,,No,No,MP3,MP3,1Q-2C-2D-4L,6,20000,FC00,No,PP-C00879,PP-R00879,Y,External,Universal,0,B01
C22267,22267,SF-2281,SF-2281 240GB Toshiba24 MLC BGA 4xTH58TEG9D2HBA89,Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,4,512,8DP,256,240,468862128,,,,,,,No,Yes,MP3,MP3,2Q-2C-2D-4L,6,20000,FC00,No,PP-C00884,PP-R00884,Y,External,Universal,0,B01
C22268,22268,SF-2281,SF-2281 256GB Toshiba24 MLC BGA 4xTH58TEG9D2HBA89 (RAISE OFF),Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,4,512,8DP,256,256,500118192,,,,,,,No,No,MP3,MP3,2Q-2C-2D-4L,6,20000,FC00,No,PP-C00884,PP-R00884,Y,External,Universal,0,B01
C22269,22269,SF-2281,SF-2281 480GB Toshiba24 MLC BGA 8xTH58TEG9D2HBA89,Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,8,512,8DP,512,480,937703088,,,,,,,No,Yes,MP3,MP3,2Q-4C-2D-4L,6,20000,FC00,No,PP-C00889,PP-R00889,Y,External,Universal,0,B01
C22270,22270,SF-2281,SF-2281 512GB Toshiba24 MLC BGA 8xTH58TEG9D2HBA89 (RAISE OFF),Toshiba,24,MLC,TH58TEG9D2HBA89,BGA,8,512,8DP,512,512,1000215216,,,,,,,No,No,MP3,MP3,2Q-4C-2D-4L,6,20000,FC00,No,PP-C00889,PP-R00889,Y,External,Universal,0,B01
C22271,22271,SF-2281,SF-2281 240GB Micron25 MLC TSOP 8xMT29F256G08CJAABWP,Micron,25,MLC,MT29F256G08CJAABWP,TSOP,8,256,QDP,256,240,468862128,,,,,,,No,Yes,MP1p1,MP2,2Q-2C-2D-4L,6,20000,FC00,No,PP-C00780,PP-R00780,Y,External,Universal,0,B01
C22272,22272,SF-2281,SF-2281 480GB Micron25 MLC TSOP 16xMT29F256G08CJAABWP,Micron,25,MLC,MT29F256G08CJAABWP,TSOP,16,256,QDP,512,480,937703088,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-2D-4L-S,6,20000,FC00,No,PP-C00781,PP-R00781,Y,External,Universal,0,B01
C22273,22273,SF-2281,SF-2281 500GB Micron25 MLC TSOP 16xMT29F256G08CJAABWP,Micron,25,MLC,MT29F256G08CJAABWP,TSOP,16,256,QDP,512,500,976773168,,,,,,,No,Yes,MP1p1,MP2,2Q-4C-2D-4L-S,6,20000,FC00,No,PP-C00781,PP-R00781,Y,External,WD,0,B01
C22274,22274,SF-2281,SF-2281 64GB Micron25 MLC BGA 4xMT29F128G08CECABH1 (RAISE OFF),Micron,25,MLC,MT29F128G08CECABH1,BGA,4,128,DDP,64,64,125045424,,,,,,,No,No,TBD,TBD,2Q-1C-1D-4L,6,20000,FC00,No,PP-C00063,PP-R00063,Y,External,Universal,2,B01
C22275,22275,SF-2281,SF-2281 500GB Micron25 MLC BGA 16xMT29F256G08CMCABH2,Micron,25,MLC,MT29F256G08CMCABH2,BGA,16,256,QDP,512,500,976773168,,,,,,,No,Yes,MP1p1,TBD,2Q-8C-1D-4L,6,20000,FC00,No,PP-C00069,PP-R00069,Y,External,WD,1,B01
